,price,address,property_type,num_rooms,floor_num,meters,parking,street,city
3461,1250000,"Zahal St.  1,Ramla",Apartment,3,3,65,NA,Zahal St.,Ramla
3462,1490000,Avraham Shlonsky St. Netanya,Apartment,3,2,70,NA,Avraham Shlonsky St.,Netanya
3463,2200000,"Meir Ariel St.  13,Ramla",Apartment,4,2,125,1,Meir Ariel St.,Ramla
3464,2900000,HaShalom Road Tel Aviv-Yafo,Apartment,3,4,54,NA,HaShalom Road,Tel Aviv-Yafo
3465,2550000,Granados St. Ramat Gan,Apartment,3,2,70,NA,Granados St.,Ramat Gan
3466,2330000,Alumim St. Ramat Gan,Apartment,2,2,56,NA,Alumim St.,Ramat Gan
3467,950000,Derech Struma Nahariya,Apartment,3,1,85,NA,DerechStruma,Nahariya
3468,4250000,Shivtei Israel St. Tel Aviv-Yafo,Apartment,4,2,120,NA,Shivtei Israel St.,Tel Aviv-Yafo
3469,2830000,"Melvin Calvin  12,Rosh Haayin",Apartment,5,1,161,1,Melvin Calvin  12,Rosh Haayin
3470,1570000,Daniel St. Bat Yam,Apartment,3,0,60,NA,Daniel St.,Bat Yam
3471,2200000,Yosef ha-Levi St. Rishon LeTsiyon,Apartment,4,5,126,2,Yosef ha-Levi St.,Rishon LeTsiyon
3472,2000000,"HaYarden St.  2,Rishon LeTsiyon",Apartment,4,3,95,1,HaYarden St.,Rishon LeTsiyon
3473,4500000,Rakefet St. Gan Yavne,Cottage/house,6,2,200,2,Rakefet St.,Gan Yavne
3474,2680000,Harimon St. Kfar Hananya,Cottage/house,8,2,204,1,Harimon St.,Kfar Hananya
3475,2190000,Harimon St. Kfar Hananya,Cottage/house,5,1,156,1,Harimon St.,Kfar Hananya
3476,2190000,David Shimoni St. Holon,Apartment,3,2,110,1,David Shimoni St.,Holon
3477,8300000,"Dudu Dotan St.  4,Netanya",Penthouse,6,17,198,2,Dudu Dotan St.,Netanya
3478,1270000,"Nahal Hatsvi St.  63,Migdal HaEmek",Apartment,4.5,6,116,1,Nahal Hatsvi St.,Migdal HaEmek
3479,1250000,"Dov Ronel St.  35,Beer Sheva",Apartment,4,7,144,NA,Dov Ronel St.,Beer Sheva
3480,1550000,"HaRav Tana St.  34,Beer Sheva",Apartment,5,3,152,NA,HaRav Tana St.,Beer Sheva
3481,1550000,"Arye Motskin St.  25,Netanya",Apartment,4,3,80,1,Arye Motskin St.,Netanya
3482,1570000,"Yohanan HaSandlar St.  5,Netanya",Apartment,3,2,80,NA,Yohanan HaSandlar St.,Netanya
3483,3100000,"Ben Tsvi Boulevard  118,Netanya",Apartment,5,1,131,2,Ben Tsvi Boulevard  118,Netanya
3484,1690000,"Reuven Rubin St.  5,Be'er Sheva",Apartment,3,2,100,1,Reuven Rubin St.,Beer Sheva
3485,845000,Binyamin Metudela St. Beer Sheva,Apartment,3,1,58,NA,Binyamin Metudela St.,Beer Sheva
3486,3990000,Mivtsa Kadesh St. Raanana,Penthouse,4,7,100,1,Mivtsa Kadesh St.,Raanana
3487,2200000,"Rozmarin St.  11,Be'er Sheva",Apartment,5,0,140,NA,Rozmarin St.,Beer Sheva
3488,1399000,"David Alroi St.  27,Beer Sheva",Apartment,3,0,64,NA,David Alroi St.,Beer Sheva
3489,3790000,Ha-Nakhal St. Petah Tikva,Villa,3,1,100,NA,Ha-Nakhal St.,Petah Tikva
3490,1270000,"Feierberg St.  23,Beer Sheva",Apartment,4,3,120,NA,Feierberg St.,Beer Sheva
3491,1550000,HaRav Tana St. Beer Sheva,Apartment,5,4,149,1,HaRav Tana St.,Beer Sheva
3492,950000,"Moriya St.  58,Beer Sheva",Apartment,4,2,116,NA,Moriya St.,Beer Sheva
3493,1130000,"Herzl Rosenblum St.  13,Beer Sheva",Apartment,3,0,146,2,Herzl Rosenblum St.,Beer Sheva
3494,869000,"Hahida St.  4,Beer Sheva",Apartment,4,4,92,NA,Hahida St.,Beer Sheva
3495,2100000,"Yefe Nof St.  26,Ashkelon",Apartment,4,1,106,1,Yefe Nof St.,Ashkelon
3496,1850000,Derech Ben Gurion Bat Yam,Apartment,2,9,40,NA,Derech Ben Gurion,Bat Yam
3497,3150000,Yehudah Al Harizi St. Beer Sheva,Villa,6,2,240,1,Yehudah Al Harizi St.,Beer Sheva
3498,1950000,Ela St. Karmiel,Garden apt.,5,0,144,NA,Ela St.,Karmiel
3499,2400000,Avraham Mapu St. Beer Sheva,Apartment,6,4,270,3,Avraham Mapu St.,Beer Sheva
3500,539000,Derech Metsada Beersheba,Apartment,2,6,50,NA,DerechMetsada,Beersheba
3501,2650000,Mordekhai Gur St. Netanya,Apartment,3.5,2,99,1,Mordekhai Gur St.,Netanya
3502,1050000,"Kadish Silman St.  1,Beer Sheva",Apartment,3,6,110,1,Kadish Silman St.,Beer Sheva
3503,2390000,Rubin St. Harish,Penthouse,5,5,240,2,Rubin St.,Harish
3504,1350000,"Etrog  1,Harish",Apartment,4,2,115,1,Etrog  1,Harish
3505,1140000,Shoham St. Harish,Apartment,3,3,92,1,Shoham St.,Harish
3506,4700000,"Reuven Barkat St.  38,Holon",Penthouse,5,5,145,2,Reuven Barkat St.,Holon
3507,16000000,Dudu Dotan St. Netanya,Penthouse,5,18,300,3,Dudu Dotan St.,Netanya
3508,1050000,"Kdoshei Kehilat Mezerich St.  10,Lod",Apartment,3,2,78,NA,Kdoshei Kehilat Mezerich St.,Lod
3509,1165000,"San Martin St.  11,Lod",Apartment,3,2,65,NA,San Martin St.,Lod
3510,1540000,"Rakhel Alter St.  15,Lod",Garden apt.,4,0,80,NA,Rakhel Alter St.,Lod
3511,1260000,"Sderot David HaMelech  13,Lod",Apartment,3,2,86,NA,Sderot David HaMelech  13,Lod
3512,4495000,Vakhtangov St. Tel Aviv-Yafo,Penthouse,4,6,100,1,Vakhtangov St.,Tel Aviv-Yafo
3513,1870000,"Elyakim ha-Melekh St.  11,Ashdod",Apartment,5,8,147,1,Elyakim ha-Melekh St.,Ashdod
3514,1100000,Elfal St. Lod,Apartment,3,1,75,NA,Elfal St.,Lod
3515,1690000,"Sokolov St.  46,Netanya",Apartment,4,2,95,1,Sokolov St.,Netanya
3516,1220000,"Alef Samech Levi St.  12,Ramla",Apartment,3,8,70,NA,Alef Samech Levi St.,Ramla
3517,1790000,Ha-Kalanit St. Ashdod,Apartment,4,6,110,1,Ha-Kalanit St.,Ashdod
3518,650000,Derech HaShalom Beersheba,Apartment,3,9,60,NA,DerechHaShalom,Beersheba
3519,1790000,Shraga Abramson St. Beer Sheva,Penthouse,5,4,188,2,Shraga Abramson St.,Beer Sheva
3520,11500000,"Avraham Perrera St.  1,Jerusalem",Penthouse,5,29,240,6,Avraham Perrera St.,Jerusalem
3521,1900000,"Weizman St.  10,Nahariyya",Apartment,5,2,142,1,Weizman St.,Nahariyya
3522,1820000,David Elazar St. Rehovot,Apartment,4,3,115,NA,David Elazar St.,Rehovot
3523,3050000,Archi Sherman St. Netanya,Apartment,4,1,124,2,Archi Sherman St.,Netanya
3524,1680000,Atad St. Karmiel,Garden apt.,5,0,117,NA,Atad St.,Karmiel
3525,1420000,Carmel St. Lod,Apartment,4,4,94,NA,Carmel St.,Lod
3526,18300000,Nissim Aloni St. Tel Aviv-Yafo,Apartment,4.5,27,301,2,Nissim Aloni St.,Tel Aviv-Yafo
3527,890000,"Balfour St.  1,Lod",Apartment,3,3,70,NA,Balfour St.,Lod
3528,1135000,"Knei Suf St.  3,Lod",Apartment,3,2,70,NA,Knei Suf St.,Lod
3529,1800000,Gissin St. Rishon LeTsiyon,Apartment,4,3,90,1,Gissin St.,Rishon LeTsiyon
3530,2490000,"Kiryat Sefer St.  12,Rishon LeTsiyon",Apartment,5,5,110,2,Kiryat Sefer St.,Rishon LeTsiyon
3531,9700000,"Ha-Gefen St.  8,Netanya",Villa,6,3,170,3,Ha-Gefen St.,Netanya
3532,2450000,"Afarsemon St.  5,Ashdod",Apartment,4,11,130,1,Afarsemon St.,Ashdod
3533,1250000,Yitshak Ben Zvi St. Ramla,Apartment,4,2,90,NA,Yitshak Ben Zvi St.,Ramla
3534,1565000,"Simha Holtsberg St.  16,Ramla",Apartment,3,5,93,1,Simha Holtsberg St.,Ramla
3535,530000,Yad Vashem St. Beer Sheva,Apartment,2,3,56,1,Yad Vashem St.,Beer Sheva
3536,400000,Eliyahu ha-Navi St. Beer Sheva,Apartment,2,3,45,1,Eliyahu ha-Navi St.,Beer Sheva
3537,580000,Mivtsa Uvda St. Beer Sheva,Apartment,3,4,76,1,Mivtsa Uvda St.,Beer Sheva
3538,750000,Moriya St. Beer Sheva,Apartment,3,2,76,1,Moriya St.,Beer Sheva
3539,4250000,"Tsvi Ganot St.  6,Rishon LeTsiyon",Loft,5,10,130,2,Tsvi Ganot St.,Rishon LeTsiyon
3540,1590000,"Ha-Neviim St.  26,Bat Yam",Apartment,3,2,80,1,Ha-Neviim St.,Bat Yam
3541,830000,"Gordon St.  3,Beer Sheva",Apartment,3,1,76,1,Gordon St.,Beer Sheva
3542,2920000,"Derech Ben Gurion  41,Bat Yam",Apartment,4,1,100,1,Derech Ben Gurion  41,Bat Yam
3543,12500000,Irit St. Jerusalem,Villa,10,3,300,3,Irit St.,Jerusalem
3544,11900000,HaAlon St. Raanana,Cottage/house,6,3,230,2,HaAlon St.,Raanana
3545,1530000,"Rambam St.  68,Beer Sheva",Apartment,5.5,8,177,1,Rambam St.,Beer Sheva
3546,670000,Kibuts Galuyot St. Nahariyya,Apartment,2,0,50,NA,Kibuts Galuyot St.,Nahariyya
3547,1499990,Gordon St. Beer Sheva,Apartment,5,1,128,NA,Gordon St.,Beer Sheva
3548,1599000,"Sderot Johana Jabotinsky  38,Beersheba",Duplex,5,1,157,NA,Sderot Johana Jabotinsky  38,Beersheba
3549,1490000,"HaEla St.  3,Lod",Apartment,4,5,90,1,HaEla St.,Lod
3550,1180000,"Haim Moshe Shapira St.  13,Lod",Apartment,4,6,85,NA,Haim Moshe Shapira St.,Lod
3551,1250000,"Henrietta Szold St.  114,Lod",Apartment,3.5,7,80,NA,Henrietta Szold St.,Lod
3552,1480000,"Barak St.  4,Lod",Apartment,3.5,4,75,NA,Barak St.,Lod
3553,2030000,"Dakar St.  21,Lod",Apartment,5,2,120,1,Dakar St.,Lod
3554,1040000,"Rakhel Alter St.  19,Lod",Apartment,3,3,75,NA,Rakhel Alter St.,Lod
3555,1290000,"Lilach St.  4,Lod",Apartment,4,1,90,NA,Lilach St.,Lod
3556,2870000,"Sapir St.  12,Beer Yaakov",Apartment,5,2,127,1,Sapir St.,Beer Yaakov
3557,1130000,Khayim Arlozorov St. Lod,Apartment,3,2,80,NA,Khayim Arlozorov St.,Lod
3558,1060000,Rashi St. Beer Sheva,Cottage/house,5,1,93,NA,Rashi St.,Beer Sheva
3559,530000,Kadesh St. Migdal HaEmek,Apartment,3,3,72,NA,Kadesh St.,Migdal HaEmek
3560,550000,"Ha-Vered St.  10,Migdal HaEmek",Apartment,3,4,70,NA,Ha-Vered St.,Migdal HaEmek
3561,1350000,Ha-Yaara St. Migdal HaEmek,Garden apt.,4,0,110,NA,Ha-Yaara St.,Migdal HaEmek
3562,1175000,"Nahal Hatsvi St.  75,Migdal HaEmek",Apartment,4,2,100,1,Nahal Hatsvi St.,Migdal HaEmek
3563,1850000,Nahal Hatsvi St. Migdal HaEmek,Cottage/house,5,2,130,2,Nahal Hatsvi St.,Migdal HaEmek
3564,1320000,"Ha-Yaara St.  7,Migdal HaEmek",Garden apt.,5,0,116,1,Ha-Yaara St.,Migdal HaEmek
3565,1760000,"HaAyalon St.  15,Lod",Apartment,4,4,104,1,HaAyalon St.,Lod
3566,1060000,Rashi St. Beer Sheva,Cottage/house,5,1,93,NA,Rashi St.,Beer Sheva
3567,1120000,Rakhel Alter St. Lod,Apartment,3,2,75,NA,Rakhel Alter St.,Lod
3568,2000000,David Tuviyahu Ave Beersheba,Apartment,5,18,152,2,DavidTuviyahuAve,Beersheba
3569,1400000,"Egoz St.  16,Lod",Apartment,4,4,120,1,Egoz St.,Lod
3570,1590000,Yosef Katran St. Acre,Duplex,5.5,1,160,1,Yosef Katran St.,Acre
3571,1630000,Shlomo Kaplanski St. Rishon LeTsiyon,Apartment,3,4,80,1,Shlomo Kaplanski St.,Rishon LeTsiyon
3572,6800000,"Shlomo ha-Melekh St.  46,Netanya",Mini penthouse,5,7,240,2,Shlomo ha-Melekh St.,Netanya
3573,1230000,Feierberg St. Beer Sheva,Apartment,4.5,7,140,1,Feierberg St.,Beer Sheva
3574,3750000,Aharon ha-Cohen St. Rishon LeTsiyon,Penthouse,5,4,140,2,Aharon ha-Cohen St.,Rishon LeTsiyon
3575,5000000,2380 Tel Aviv-Yafo,Apartment,3,3,101,1,2380,Tel Aviv-Yafo
3576,1290000,"Ha-Gdud ha-Ivri St.  1,Ramla",Apartment,4,5,125,NA,Ha-Gdud ha-Ivri St.,Ramla
3577,2070000,"Sprinzak St.  10,Lod",Duplex,5,1,110,1,Sprinzak St.,Lod
3578,1370000,"Yakinton St.  32,Lod",Apartment,4,6,88,1,Yakinton St.,Lod
3579,1350000,"Sderot David HaMelech  16,Lod",Apartment,4,9,114,1,Sderot David HaMelech  16,Lod
3580,1370000,"Yakinton St.  32,Lod",Apartment,4,3,88,1,Yakinton St.,Lod
3581,11900000,HaAlon St. Raanana,Cottage/house,7,3,320,2,HaAlon St.,Raanana
3582,4090000,"Sa Nes St.  11,Beer Yaakov",Penthouse,5,14,180,2,Sa Nes St.,Beer Yaakov
3583,1380000,Hativat Harel St. Lod,Apartment,4,4,90,1,Hativat Harel St.,Lod
3584,2400000,"Rambam St.  19,Bat Yam",Apartment,4,5,85,NA,Rambam St.,Bat Yam
3585,4200000,Louis HaTshii St. Acre,Apartment,20,0,700,NA,Louis HaTshii St.,Acre
3586,2900000,Tchernikhovski St. Bat Yam,Penthouse,4,7,220,1,Tchernikhovski St.,Bat Yam
3587,1050000,Sderot Levi Eshkol Tel Aviv-Yafo,Apartment,4,19,101,1,Sderot Levi Eshkol,Tel Aviv-Yafo
3588,3250000,Heil HaTothanim St. Rishon LeTsiyon,Apartment,4,5,107,1,Heil HaTothanim St.,Rishon LeTsiyon
3589,780000,Haviva Reik St. Beer Sheva,Apartment,4,1,77,NA,Haviva Reik St.,Beer Sheva
3590,2150000,Eisenband St. Rishon LeTsiyon,Rooftop apt.,5,4,180,2,Eisenband St.,Rishon LeTsiyon
3591,1130000,"Abba Ahimeir St.  8,Lod",Apartment,4,2,90,NA,Abba Ahimeir St.,Lod
3592,1360000,"Sderot David HaMelech  20,Lod",Apartment,4,12,110,NA,Sderot David HaMelech  20,Lod
3593,1480000,"Sderot Shlomo HaMelech  17,Lod",Garden apt.,3,1,75,NA,Sderot Shlomo HaMelech  17,Lod
3594,990000,"Elfal St.  1,Lod",Apartment,2,0,55,NA,Elfal St.,Lod
3595,1720000,"Ha-Matsbiim St.  11,Lod",Garden apt.,4,1,90,1,Ha-Matsbiim St.,Lod
3596,1090000,"Khalelei Egoz St.  15,Lod",Apartment,3,2,70,1,Khalelei Egoz St.,Lod
3597,1245000,"San Martin St.  9,Lod",Apartment,3,1,70,1,San Martin St.,Lod
3598,1580000,"Hativat Harel St.  2,Lod",Garden apt.,3,0,90,1,Hativat Harel St.,Lod
3599,1660000,"HaEla St.  12,Lod",Apartment,4,1,110,1,HaEla St.,Lod
3600,2380000,"HaEla St.  10,Lod",Duplex,5,3,130,1,HaEla St.,Lod
3601,2295000,"Dakar St.  1,Lod",Duplex,5,10,125,1,Dakar St.,Lod
3602,2350000,Weizman St. Nahariyya,Penthouse,5,5,150,2,Weizman St.,Nahariyya
3603,1170000,"Gavriel St.  2,Lod",Apartment,3,1,75,1,Gavriel St.,Lod
3604,2690000,HaKukiya St. Rishon LeTsiyon,Apartment,5,4,120,2,HaKukiya St.,Rishon LeTsiyon
3605,6200000,"Ahi Lahav St.  5,Rishon LeTsiyon",Penthouse,5,20,190,2,Ahi Lahav St.,Rishon LeTsiyon
3606,2900000,Sapir St. Beer Yaakov,Apartment,5,5,127,2,Sapir St.,Beer Yaakov
3607,845000,"Knei Suf St.  9,Lod",Apartment,3,2,63,NA,Knei Suf St.,Lod
3608,2290000,"Herzl St.  17,Lod",Duplex,5,1,165,1,Herzl St.,Lod
3609,2200000,"Agas St.  2,Lod",Duplex,5,1,150,1,Agas St.,Lod
3610,1995000,"Dakar St.  21,Lod",Apartment,5,3,120,1,Dakar St.,Lod
3611,1550000,"Tzemach Tzedek St.  17,Lod",Duplex,6,4,130,NA,Tzemach Tzedek St.,Lod
3612,1340000,"Henrietta Szold St.  112,Lod",Apartment,5,9,114,NA,Henrietta Szold St.,Lod
3613,9900000,"Sderot Washington  27,Tel Aviv-Yafo",Penthouse,4,6,185,NA,Sderot Washington  27,Tel Aviv-Yafo
3614,1750000,"Amatsya ha-Melekh St.  2,Ashdod",Apartment,3,3,87,1,Amatsya ha-Melekh St.,Ashdod
3615,19000000,"Ha-Melakhim St.  32,Netanya",Villa,8,3,360,2,Ha-Melakhim St.,Netanya
3616,1850000,"Ha-Kalanit St.  5,Ashdod",Apartment,3,4,105,1,Ha-Kalanit St.,Ashdod
3617,1450000,"San Martin St.  8,Lod",Apartment,3,12,110,NA,San Martin St.,Lod
3618,1350000,"Herzl St.  19,Lod",Apartment,3,1,88,NA,Herzl St.,Lod
3619,1260000,"Aharon Lublin St.  47,Lod",Apartment,3,0,105,1,Aharon Lublin St.,Lod
3620,1050000,"Yoseftal St.  25,Lod",Apartment,3,4,64,NA,Yoseftal St.,Lod
3621,3690000,Mivtsa Kadesh St. Raanana,Penthouse,4,7,120,1,Mivtsa Kadesh St.,Raanana
3622,890000,Mivtsa Nakhshon St. Karmiel,Apartment,2,3,67,1,Mivtsa Nakhshon St.,Karmiel
3623,1170000,"Hativat Harel St.  2,Lod",Apartment,3,4,75,NA,Hativat Harel St.,Lod
3624,1320000,"Ha-Prakhim St.  5,Lod",Apartment,3,9,80,1,Ha-Prakhim St.,Lod
3625,1150000,"Eli Cohen St.  2,Lod",Apartment,3,1,74,NA,Eli Cohen St.,Lod
3626,1130000,"Yud Alef Halalei Minchen St.  11,Lod",Apartment,4,8,80,NA,Yud Alef Halalei Minchen St.,Lod
3627,1000000,"Henry Herts St.  1,Lod",Apartment,3,3,78,NA,Henry Herts St.,Lod
3628,940000,"Kdoshei Kehilat Mezerich St.  4,Lod",Apartment,3,3,70,NA,Kdoshei Kehilat Mezerich St.,Lod
3629,3200000,"Kiryat Shmona St.  30,Holon",Mini penthouse,4.5,6,110,1,Kiryat Shmona St.,Holon
3630,1320000,"Eilat St.  5,Lod",Apartment,4,2,114,NA,Eilat St.,Lod
3631,1930000,"Sapir St.  7,Ramla",Duplex,5,5,150,1,Sapir St.,Ramla
3632,2520000,"Vigodski St.  7,Rishon LeTsiyon",Apartment,5,6,110,1,Vigodski St.,Rishon LeTsiyon
3633,2999000,"Gershon Duvenboim St.  8,Rehovot",Apartment,5,5,125,2,Gershon Duvenboim St.,Rehovot
3634,1200000,"Herzl St.  6,Kfar Yona",Apartment,3.5,3,77,NA,Herzl St.,Kfar Yona
3635,2030000,"Ha-Atsmaut St.  44,Ashdod",Apartment,4,2,124,1,Ha-Atsmaut St.,Ashdod
3636,1780000,"Yehoakhaz ha-Melekh St.  3,Ashdod",Apartment,3,0,80,NA,Yehoakhaz ha-Melekh St.,Ashdod
3637,870000,"Sderot Shlomo HaMelech  61,Lod",Apartment,2,2,50,NA,Sderot Shlomo HaMelech  61,Lod
3638,1390000,"Hubert Humphry St.  5,Lod",Apartment,4,7,100,1,Hubert Humphry St.,Lod
3639,990000,"Aharon Lublin St.  52,Lod",Apartment,3,1,65,1,Aharon Lublin St.,Lod
3640,1250000,"Jabotinski St.  13,Lod",Apartment,3,6,80,NA,Jabotinski St.,Lod
3641,2350000,San Martin St. Lod,Penthouse,7,9,150,1,San Martin St.,Lod
3642,1290000,"San Martin St.  9,Lod",Apartment,3,1,75,NA,San Martin St.,Lod
3643,1800000,Ha-Matsbiim St. Lod,Duplex,5,8,150,1,Ha-Matsbiim St.,Lod
3644,1070000,"Eli Cohen St.  4,Lod",Apartment,3,2,75,NA,Eli Cohen St.,Lod
3645,1500000,"HaRav Mordechai Eliyahoo St.  6,Lod",Apartment,3,4,90,1,HaRav Mordechai Eliyahoo St.,Lod
3646,1620000,"Hativat Harel St.  9,Lod",Apartment,4,8,100,1,Hativat Harel St.,Lod
3647,1260000,Hativat Harel St. Lod,Apartment,4,1,95,1,Hativat Harel St.,Lod
3648,2250000,HaEla St. Lod,Apartment,5,3,160,1,HaEla St.,Lod
3649,1210000,Barak St. Lod,Apartment,3,4,100,1,Barak St.,Lod
3650,1400000,Yerikho St. Lod,Apartment,5,2,118,NA,Yerikho St.,Lod
3651,950000,Avishai Elashvili St. Lod,Apartment,4,2,90,NA,Avishai Elashvili St.,Lod
3652,1350000,Rotem St. Lod,Apartment,4,2,89,1,Rotem St.,Lod
3653,1740000,"Rabbi Meir Baal HaNess St.  3,Beer Yaakov",Apartment,4,2,110,1,Rabbi Meir Baal HaNess St.,Beer Yaakov
3654,2220000,Jabotinski St. Lod,Penthouse,7,7,171,NA,Jabotinski St.,Lod
3655,780000,Reuven Rubin St. Lod,Apartment,2,1,40,NA,Reuven Rubin St.,Lod
3656,3600000,"Haim Hefer St.  9,Rishon LeTsiyon",Apartment,5,22,175,2,Haim Hefer St.,Rishon LeTsiyon
3657,3450000,Sderot Hen Netanya,Garden apt.,4,0,110,1,SderotHen,Netanya
3658,3490000,Nitsa Boulevard Netanya,Penthouse,6,8,260,2,NitsaBoulevard,Netanya
3659,6900000,Bilu St. Ra'anana,Cottage/house,6,3,235,1,Bilu St.,Raanana
3660,2095000,"Zeev Jabotinsky St.  46,Holon",Apartment,3,2,80,1,Zeev Jabotinsky St.,Holon
3661,1077000,"Louis HaTshii St.  15,Acre",Apartment,5,0,165,NA,Louis HaTshii St.,Acre
3662,3800000,HaShayarot St. Jerusalem,Apartment,4,4,90,1,HaShayarot St.,Jerusalem
3663,7700000,Mevo Banin Jerusalem,Cottage/house,6,4,202,1,MevoBanin,Jerusalem
3664,2290000,Yosef Ben Matityahu St. Jerusalem,Garden apt.,2.5,0,56,NA,Yosef Ben Matityahu St.,Jerusalem
3665,3590000,Moshe Kol St. Jerusalem,Garden apt.,4,0,92,2,Moshe Kol St.,Jerusalem
3666,4400000,Mordekhay Caspi St. Jerusalem,Penthouse,5,5,147,1,Mordekhay Caspi St.,Jerusalem
3667,1995000,Dror St. Rishon LeTsiyon,Apartment,4.5,6,135,NA,Dror St.,Rishon LeTsiyon
3668,790000,Misgav St. Karmiel,Apartment,4,4,90,NA,Misgav St.,Karmiel
3669,1700000,"Ahad HaAm St.  1,Nahariyya",Mini penthouse,5,3,132,2,Ahad HaAm St.,Nahariyya
3670,1599000,Yosef Burg St. Beer Sheva,Garden apt.,4,0,120,1,Yosef Burg St.,Beer Sheva
3671,740000,Rahvat Ahazya Beersheba,Apartment,3,3,76,NA,RahvatAhazya,Beersheba
3672,2700000,"David Noy St.  42,Acre",Penthouse,6,7,220,1,David Noy St.,Acre
3673,5555555,"Maze St.  54,Tel Aviv-Yafo",Loft,1,1,78,1,Maze St.,Tel Aviv-Yafo
3674,3150000,Tsvi Herman Shapira St. Rishon LeTsiyon,Penthouse,4,6,95,1,Tsvi Herman Shapira St.,Rishon LeTsiyon
3675,2350000,"Yaakobi St.  4,Rehovot",Rooftop apt.,5,6,111,1,Yaakobi St.,Rehovot
3676,12000000,Bnei Binyamin St. Netanya,Penthouse,6.5,8,250,2,Bnei Binyamin St.,Netanya
3677,1800000,"Yefe Nof St.  36,Ashkelon",Apartment,4,1,107,1,Yefe Nof St.,Ashkelon
3678,2590000,Yefe Nof St. Ashkelon,Apartment,5,15,127,1,Yefe Nof St.,Ashkelon
3679,2480000,"Yefe Nof St.  36,Ashkelon",Apartment,5,18,128,1,Yefe Nof St.,Ashkelon
3680,2550000,Pola Ben Gurion St. Rishon LeTsiyon,Apartment,4,9,101,2,Pola Ben Gurion St.,Rishon LeTsiyon
3681,1595000,Abarbanel St. Rishon LeTsiyon,Apartment,3.5,6,80,1,Abarbanel St.,Rishon LeTsiyon
3682,5950000,Uzi Hitman St. Netanya,Apartment,5,2,150,4,Uzi Hitman St.,Netanya
3683,6190000,HaEshel St. Raanana,Villa,6,3,220,2,HaEshel St.,Raanana
3684,2690000,Aharon ha-Cohen St. Rishon LeTsiyon,Apartment,5,1,122,1,Aharon ha-Cohen St.,Rishon LeTsiyon
3685,2120000,Shmaryahu Levin St. Rishon LeTsiyon,Apartment,4,5,110,1,Shmaryahu Levin St.,Rishon LeTsiyon
3686,10500000,"Arik Lavi St.  18,Netanya",Mini penthouse,6,15,270,4,Arik Lavi St.,Netanya
3687,6800000,"Derech Menachem Begin  144,Tel Aviv-Yafo",Apartment,5,39,146,2,Derech Menachem Begin  144,Tel Aviv-Yafo
3688,4000000,Kinor St. Ashdod,Apartment,5,18,200,2,Kinor St.,Ashdod
3689,2750000,Sheftel St. Rishon LeTsiyon,Apartment,4.5,2,110,1,Sheftel St.,Rishon LeTsiyon
3690,725000,Ha-Prakhim St. Karmiel,Apartment,3.5,3,79,NA,Ha-Prakhim St.,Karmiel
3691,4200000,Pierre Koenig St. Netanya,Penthouse,4,17,190,2,Pierre Koenig St.,Netanya
3692,5700009,Nitsa Boulevard Netanya,Mini penthouse,5,26,260,2,NitsaBoulevard,Netanya
3693,3390000,Nitsa Boulevard Netanya,Apartment,5,15,140,2,NitsaBoulevard,Netanya
3694,2650000,HaTana'im St. Netanya,Penthouse,5,5,163,2,HaTanaim St.,Netanya
3695,3850009,HaTehila St. Netanya,Cottage/house,5.5,2,240,1,HaTehila St.,Netanya
3696,1850000,Imanu'el Mol St. Netanya,Apartment,4,5,115,1,Imanuel Mol St.,Netanya
3697,2300000,Nitsa Boulevard Netanya,Apartment,4,4,118,1,NitsaBoulevard,Netanya
3698,1780000,"Simha Holtsberg St.  16,Ramla",Duplex,4,18,120,2,Simha Holtsberg St.,Ramla
3699,840000,Mivtsa Yekev St. Beer Sheva,Apartment,4,3,96,NA,Mivtsa Yekev St.,Beer Sheva
3700,14700000,"Yehuda Halevi St.  5,Herzliya",Cottage/house,10,3,400,2,Yehuda Halevi St.,Herzliya
3701,17500000,Ha-Eshel St. Herzliya,Cottage/house,7,3,330,2,Ha-Eshel St.,Herzliya
3702,2300000,HaRav Kuk St. Netanya,Apartment,4,1,110,2,HaRav Kuk St.,Netanya
3703,4000000,Pierre Koenig St. Netanya,Cottage/house,6,2,240,3,Pierre Koenig St.,Netanya
3704,10000000,"HaRakafot St.  8,Alonei Abba",Cottage/house,5,2,110,1,HaRakafot St.,Alonei Abba
3705,3100000,HaRe'ut St. Netanya,Cottage/house,7,3,185,1,HaReut St.,Netanya
3706,2340000,"Ha-Ktoret  115,Shiloh",Villa,11,1,320,2,Ha-Ktoret  115,Shiloh
3707,2080000,Shmuel HaNatziv St. Netanya,Apartment,4,2,95,NA,Shmuel HaNatziv St.,Netanya
3708,2290000,A.D. Gordon St. Netanya,Penthouse,4,6,222,2,A.D. Gordon St.,Netanya
3709,3590000,Herzl St. Raanana,Triplex,5.5,2,140,1,Herzl St.,Raanana
3710,8500000,Nordau St. Herzliya,Penthouse,5,6,150,2,Nordau St.,Herzliya
3711,11500000,Pardes Meshutaf St. Raanana,Villa,9,4,290,2,Pardes Meshutaf St.,Raanana
3712,4600000,Beilinson St. Netanya,Penthouse,8,9,400,2,Beilinson St.,Netanya
3713,7900000,Gidon Hausner St. Jerusalem,Villa,5,3,260,5,Gidon Hausner St.,Jerusalem
3714,2550000,Pierre Koenig St. Netanya,Apartment,5,3,135,2,Pierre Koenig St.,Netanya
